Dur,Sport,Dport,sTos,dTos,TotPkts,SrcPkts,TotBytes,SrcBytes,Load,SrcLoad,SIntPkt,DIntPkt,Label,Proto_arp,Proto_rtcp,Proto_tcp,Proto_udp,State_CON,State_FIN,State_INT,State_REQ,State_RSP,State_RST
7.000057,58306.0,53.0,0.0,21.36710210610504,3,3,255,255,194.284119,194.284119,3500.0285,1092.382483608376,normal,0,0,0,1,0,0,1,0,0,0
0.0,53517.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.986428,44928.0,11161.0,0.0,21.36710210610504,43,43,11530,11530,9021.84375,9021.84375,234.246797,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,50746.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.000175,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,102,42,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
1.82607,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,525.719177,525.719177,913.035,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,51763.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.751762,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,548.019653,548.019653,875.881,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,53458.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.648332,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,582.406921,582.406921,824.166,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
9.940801,58114.0,7411.0,0.0,21.36710210610504,36,36,6808,6808,5326.733887,5326.733887,303.897844,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.628625,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,589.454285,589.454285,814.3125,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.560264,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.280518,615.280518,780.132,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.013064,49376.0,445.0,0.0,0.0,14,8,2396,1409,1259032.5,755052.0625,1.866286,2.5198,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,56886.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,56657.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,58956.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.216121,49639.0,445.0,0.0,0.0,3,2,388,206,3812.678955,3812.678955,216.121,1092.382483608376,badrabbit,0,0,1,0,1,0,0,0,0,0
1.559306,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.658508,615.658508,779.653,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.753759,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,547.39563,547.39563,876.8795,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,53529.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,55883.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.420735,40688.0,11161.0,0.0,21.36710210610504,23,23,4690,4690,3810.318359,3810.318359,434.774563,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.526259,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,628.988953,628.988953,763.1295,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.752752,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,547.710144,547.710144,876.376,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0008,49649.0,445.0,0.0,0.0,5,3,564,312,3340000.0,2080000.0,4181.53575,6369.381,petya,0,0,1,0,0,0,0,0,0,1
0.010615,49252.0,445.0,0.0,0.0,14,8,2396,1409,1549505.5,929251.125,1.516429,1.2462,petya,0,0,1,0,0,0,0,0,0,1
9.992999,44928.0,11161.0,0.0,21.36710210610504,45,45,11318,11318,8859.802734,8859.802734,242.791172,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,52612.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.636406,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,586.651489,586.651489,818.203,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.640292,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,585.261658,585.261658,820.146,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.043733,49308.0,445.0,0.0,0.0,14,8,2699,1435,422564.1875,229757.8438,6.247571,7.6938,badrabbit,0,0,1,0,0,0,0,0,0,1
1.753698,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,547.414673,547.414673,876.849,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,53556.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,56806.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.024116,49268.0,445.0,0.0,0.0,14,8,2651,1387,752363.5625,402720.1875,3.445143,4.541,petya,0,0,1,0,0,0,0,0,0,1
0.005191,49374.0,445.0,0.0,0.0,14,8,2396,1409,3168560.75,1900211.875,0.741571,0.9724,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,54190.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,61389.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,53295.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,51817.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.999577,49728.0,11161.0,0.0,21.36710210610504,59,59,38440,38440,30232.48047,30232.48047,217.417609,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,54113.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,55779.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.211528,49216.0,445.0,0.0,0.0,4,2,554,206,10476.1543,3901.570557,211.197,0.555,badrabbit,0,0,1,0,1,0,0,0,0,0
0.0,58821.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.021734,49422.0,445.0,0.0,0.0,14,8,2651,1387,834821.0625,446857.4688,3.104857,4.2346,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,62203.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,56616.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.683549,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,570.223938,570.223938,841.7745,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
1.598661,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,600.502563,600.502563,799.3305,1092.382483608376,powerghost,1,0,0,0,0,0,1,0,0,0
0.0,59599.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.511276,54688.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1725.951294,1725.951294,517.964156,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,56075.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,58540.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.036135,49292.0,445.0,0.0,0.0,14,8,2699,1435,511415.5313,278068.375,5.162143,6.1056,badrabbit,0,0,1,0,0,0,0,0,0,1
0.030296,49327.0,445.0,0.0,0.0,14,8,2422,1435,548983.375,331660.9375,4.328,4.3006,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,58418.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.035651,49379.0,445.0,0.0,0.0,14,8,2651,1387,508933.8438,272418.75,5.093,6.5976,badrabbit,0,0,1,0,0,0,0,0,0,1
9.554705,56823.0,11150.0,0.0,21.36710210610504,23,23,4930,4930,3948.630615,3948.630615,437.470188,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,53658.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.000231,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,102,42,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
1.721049,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,557.799377,557.799377,860.5245,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,58339.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,56733.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.9999,37808.0,7411.0,0.0,21.36710210610504,27,27,5370,5370,4137.641602,4137.641602,407.396219,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,60753.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.751684,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,548.044067,548.044067,875.842,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
9.527285,39562.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1723.05127,1723.05127,500.945844,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.468237,65044.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1733.796875,1733.796875,502.378188,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.198005,49884.0,445.0,0.0,0.0,3,2,388,206,4161.510742,4161.510742,198.005,1092.382483608376,petya,0,0,1,0,1,0,0,0,0,0
1.621535,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,592.031616,592.031616,810.7675,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
9.335054,58114.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1758.532837,1758.532837,504.984812,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.000184,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,120,60,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
0.00082,49195.0,445.0,0.0,0.0,5,3,564,312,3258536.5,2029268.25,4526.7985,6889.2485,petya,0,0,1,0,0,0,0,0,0,1
1.52216,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,630.682678,630.682678,761.08,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,56438.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.409899,64451.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1744.545898,1744.545898,501.205188,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.105451,49336.0,445.0,0.0,0.0,14,8,2699,1435,175247.2656,95285.96094,15.064429,20.2434,badrabbit,0,0,1,0,0,0,0,0,0,1
1.528158,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,628.207336,628.207336,764.079,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
9.994629,57247.0,7411.0,0.0,21.36710210610504,66,66,42032,42032,33134.59766,33134.59766,227.514703,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,52192.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
9.503609,62262.0,7414.0,0.0,21.36710210610504,20,20,2160,2160,1727.343872,1727.343872,501.128594,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.016161,49401.0,445.0,0.0,0.0,14,8,2396,1409,1017758.75,610358.25,2.308714,3.1416,badrabbit,0,0,1,0,0,0,0,0,0,1
1.627853,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,589.733826,589.733826,813.9265,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,56636.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.999921,39562.0,7411.0,0.0,21.36710210610504,30,30,5556,5556,4296.833984,4296.833984,360.502437,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.751759,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,548.020569,548.020569,875.8795,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
9.999807,40688.0,11161.0,0.0,21.36710210610504,32,32,5768,5768,4470.486328,4470.486328,322.785563,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.191219,40688.0,11160.0,0.0,21.36710210610504,20,20,2160,2160,1786.05249,1786.05249,504.412688,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.637369,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,586.306458,586.306458,818.6845,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
1.640505,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,585.185669,585.185669,820.2525,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.003204,49214.0,445.0,0.0,0.0,5,3,564,312,833957.5625,519350.8125,3599.85075,5497.4605,badrabbit,0,0,1,0,0,0,0,0,0,1
0.000267,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,102,42,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
0.0,65155.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,61769.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.477607,57247.0,7411.0,0.0,21.36710210610504,65,65,38790,38790,32239.36328,32239.36328,222.209484,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.024896,49420.0,445.0,0.0,0.0,14,8,2651,1387,728791.8125,390102.8438,3.556572,4.871,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,58649.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.037354,49314.0,445.0,0.0,0.0,14,8,2699,1435,494726.125,268993.9375,5.336286,6.9434,badrabbit,0,0,1,0,0,0,0,0,0,1
9.996283,39562.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1642.210449,1642.210449,500.645406,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,55281.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.618787,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,593.036621,593.036621,809.3935,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
9.377869,56822.0,11161.0,0.0,21.36710210610504,13,13,1778,1778,1400.744751,1400.744751,769.337125,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.638752,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,585.811646,585.811646,819.376,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
9.999944,58806.0,7411.0,0.0,21.36710210610504,120,120,68254,68254,54149.10547,54149.10547,96.532352,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.457734,64453.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1735.72229,1735.72229,501.126156,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.998359,58806.0,7411.0,0.0,21.36710210610504,114,114,67100,67100,53218.33594,53218.33594,101.019031,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,54529.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,61646.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,57671.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.963586,60786.0,7411.0,0.0,21.36710210610504,65,65,42064,42064,33254.69531,33254.69531,183.893984,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,50378.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.068213,49286.0,445.0,0.0,0.0,14,8,2422,1435,243824.4844,147303.2969,9.744714,13.1222,badrabbit,0,0,1,0,0,0,0,0,0,1
1.69041,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,567.909546,567.909546,845.205,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.0,54931.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,50539.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.559482,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.58905,615.58905,779.741,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,57798.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,62188.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
1.722239,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,557.41394,557.41394,861.1195,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.000194,55679.49116581868,3646.500618270504,0.0,21.36710210610504,2,1,102,42,0.0,0.0,863.4580657838509,1092.382483608376,normal,1,0,0,0,1,0,0,0,0,0
9.499961,55679.49116581868,3646.500618270504,0.0,21.36710210610504,7,7,420,420,303.159149,303.159149,1583.326875,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,54268.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,60445.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,57952.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,64403.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
7.999949,60470.0,53.0,0.0,21.36710210610504,4,4,340,340,255.001633,255.001633,2666.64425,1092.382483608376,normal,0,0,0,1,0,0,1,0,0,0
1.753595,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,547.446838,547.446838,876.7975,1092.382483608376,powerghost,1,0,0,0,0,0,1,0,0,0
9.226907,58323.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1779.144409,1779.144409,501.591094,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,65213.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,53951.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,50938.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,62041.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.005137,49594.0,445.0,0.0,0.0,5,3,564,312,520147.9688,323924.4688,3523.24025,5384.7715,badrabbit,0,0,1,0,0,0,0,0,0,1
1.621872,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,591.90863,591.90863,810.936,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
9.811398,62262.0,7411.0,0.0,21.36710210610504,46,46,16008,16008,12768.82324,12768.82324,217.396797,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,59412.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.088588,64485.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1806.221191,1806.221191,501.104812,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,62209.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.560404,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,615.225281,615.225281,780.202,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,53726.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.0,63840.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,60907.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
1.628597,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,589.464417,589.464417,814.2985,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
0.0,58514.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,62809.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.007,49372.0,445.0,0.0,0.0,14,8,2396,1409,2349714.25,1409142.875,1.0,1.2256,badrabbit,0,0,1,0,0,0,0,0,0,1
0.060371,49407.0,445.0,0.0,0.0,14,8,2651,1387,300541.6563,160871.9375,8.624429,11.9182,badrabbit,0,0,1,0,0,0,0,0,0,1
9.909809,58114.0,7411.0,0.0,21.36710210610504,33,33,6194,6194,4849.336426,4849.336426,303.049469,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.648211,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,582.449707,582.449707,824.1055,1092.382483608376,badrabbit,1,0,0,0,0,0,1,0,0,0
0.005298,49639.0,445.0,0.0,0.0,5,3,564,312,504341.2813,314080.7813,3592.71475,5496.7285,badrabbit,0,0,1,0,0,0,0,0,0,1
9.636112,62262.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1703.591675,1703.591675,502.751937,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
1.650873,55679.49116581868,3646.500618270504,0.0,21.36710210610504,3,3,180,180,581.510559,581.510559,825.4365,1092.382483608376,petya,1,0,0,0,0,0,1,0,0,0
9.112328,57247.0,7411.0,0.0,21.36710210610504,64,64,38736,38736,33476.41016,33476.41016,229.549266,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
9.619286,58323.0,7411.0,0.0,21.36710210610504,18,18,2928,2928,2300.378662,2300.378662,644.769625,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.0,56182.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
9.236957,58806.0,7410.0,0.0,21.36710210610504,20,20,2160,2160,1777.20874,1777.20874,502.145594,1092.382483608376,normal,0,0,0,1,0,0,0,1,0,0
0.060608,49358.0,445.0,0.0,0.0,14,8,2651,1387,299366.4375,160242.875,8.658286,11.8242,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,59696.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,138.0,138.0,0.0,21.36710210610504,1,1,246,246,0.0,0.0,863.4580657838509,1092.382483608376,normal,0,0,0,1,0,0,1,0,0,0
0.048577,49333.0,445.0,0.0,0.0,14,8,2699,1435,380426.9688,206846.8594,6.939571,8.5506,badrabbit,0,0,1,0,0,0,0,0,0,1
0.0,56817.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
0.0,53090.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,powerghost,0,0,1,0,0,0,0,1,0,0
0.001181,50409.0,445.0,0.0,0.0,5,3,564,312,2262489.25,1408975.375,3905.74525,5961.922,petya,0,0,1,0,0,0,0,0,0,1
0.0,49486.0,445.0,0.0,21.36710210610504,1,1,66,66,0.0,0.0,863.4580657838509,1092.382483608376,wannacry,0,0,1,0,0,0,0,1,0,0
